171,충북,청주시,상당구,상당구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""1,978,000""","""1,980,000""","""1,982,000""","""1,988,000""","""1,997,000""","""2,003,000""","""2,009,000""","""2,010,000""","""2,012,000""","""2,021,000""","""2,020,000""","""2,015,000""","""2,067,000""","""2,068,000""","""2,074,000""","""2,073,000""","""2,070,000""","""2,062,000""","""2,060,000""","""2,058,000""","""2,056,000""","""2,055,000""","""2,052,000""","""2,043,000""","""2,032,000""","""2,024,000""","""2,021,000""","""2,019,000""","""2,017,000""","""2,011,000""","""2,008,000""","""2,006,000""","""2,004,000""","""2,002,000""","""1,999,000""","""1,996,000""","""1,993,000""","""1,985,000""","""1,981,000""","""1,976,000""","""1,972,000""","""2,053,000""","""2,049,000""","""2,038,000""","""2,028,000""","""2,019,000""","""2,005,000""","""1,992,000""","""1,984,000""","""1,979,000""","""1,969,000""","""1,949,000""","""1,933,000""","""1,925,000""","""2,024,000""","""2,013,000""","""2,000,000""","""1,983,000""","""1,972,000""","""1,962,000""","""1,948,000""","""1,936,000""","""1,917,000""","""1,904,000""","""1,895,000""","""1,893,000""","""2,014,000""","""2,016,000""","""2,020,000""","""2,024,000""","""2,030,000""","""2,077,000""","""2,092,000""","""2,105,000""","""2,103,000""","""2,103,000""","""2,110,000""","""2,125,000""","""2,144,000""","""2,156,000""","""2,181,000""","""2,201,000""","""2,219,000""","""2,243,000""","""2,646,000""","""2,677,000""","""2,704,000""","""2,740,000""","""2,757,000""","""2,760,000""","""2,758,000""","""2,754,000""","""2,750,000""","""2,749,000""","""2,749,000""","""2,741,000""","""2,735,000""","""2,717,000""","""2,692,000""","""2,652,000""","""2,618,000""","""2,566,000""","""2,479,000""","""2,439,000""","""2,419,000""","""2,409,000""","""2,409,000""","""2,407,000""","""2,404,000""","""2,409,000""","""2,419,000""","""2,445,000""","""2,466,000""","""2,471,000""","""2,517,000""","""2,519,000""","""2,526,000""","""2,523,000""","""2,521,000""","""2,519,000""","""2,520,921""","""2,522,810""","""2,520,032""","""2,525,318""","""2,528,142""","""2,526,931""","""2,525,461""","""2,521,465""","""2,526,404""","""2,624,114""","""2,621,289""","""2,625,192""","""2,634,553""","""2,641,946""","""2,647,924""","""2,650,120""","""2,653,482"""
172,충북,청주시,서원구,서원구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""2,191,000""","""2,199,000""","""2,209,000""","""2,220,000""","""2,229,000""","""2,241,000""","""2,249,000""","""2,258,000""","""2,268,000""","""2,283,000""","""2,286,000""","""2,292,000""","""2,535,000""","""2,534,000""","""2,535,000""","""2,535,000""","""2,529,000""","""2,526,000""","""2,521,000""","""2,516,000""","""2,501,000""","""2,483,000""","""2,471,000""","""2,462,000""","""2,455,000""","""2,447,000""","""2,441,000""","""2,434,000""","""2,429,000""","""2,423,000""","""2,415,000""","""2,411,000""","""2,408,000""","""2,405,000""","""2,396,000""","""2,388,000""","""2,381,000""","""2,371,000""","""2,362,000""","""2,358,000""","""2,353,000""","""2,458,000""","""2,442,000""","""2,428,000""","""2,427,000""","""2,409,000""","""2,387,000""","""2,376,000""","""2,367,000""","""2,355,000""","""2,342,000""","""2,324,000""","""2,311,000""","""2,295,000""","""2,224,000""","""2,209,000""","""2,190,000""","""2,174,000""","""2,161,000""","""2,149,000""","""2,134,000""","""2,119,000""","""2,111,000""","""2,099,000""","""2,093,000""","""2,089,000""","""2,092,000""","""2,097,000""","""2,105,000""","""2,110,000""","""2,119,000""","""2,183,000""","""2,199,000""","""2,205,000""","""2,205,000""","""2,204,000""","""2,204,000""","""2,213,000""","""2,224,000""","""2,237,000""","""2,254,000""","""2,273,000""","""2,299,000""","""2,340,000""","""2,504,000""","""2,542,000""","""2,585,000""","""2,625,000""","""2,648,000""","""2,648,000""","""2,653,000""","""2,656,000""","""2,656,000""","""2,652,000""","""2,648,000""","""2,647,000""","""2,640,000""","""2,623,000""","""2,602,000""","""2,572,000""","""2,543,000""","""2,505,000""","""2,510,000""","""2,480,000""","""2,459,000""","""2,446,000""","""2,439,000""","""2,440,000""","""2,441,000""","""2,440,000""","""2,448,000""","""2,458,000""","""2,469,000""","""2,474,000""","""2,485,000""","""2,481,000""","""2,477,000""","""2,474,000""","""2,481,000""","""2,482,000""","""2,480,597""","""2,479,687""","""2,478,955""","""2,475,473""","""2,475,848""","""2,475,934""","""2,472,967""","""2,476,043""","""2,473,880""","""2,466,408""","""2,467,586""","""2,467,509""","""2,469,921""","""2,466,331""","""2,468,350""","""2,467,379""","""2,472,403"""
173,충북,청주시,흥덕구,흥덕구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""2,156,000""","""2,159,000""","""2,177,000""","""2,201,000""","""2,223,000""","""2,237,000""","""2,241,000""","""2,248,000""","""2,260,000""","""2,281,000""","""2,285,000""","""2,291,000""","""2,352,000""","""2,350,000""","""2,347,000""","""2,351,000""","""2,345,000""","""2,345,000""","""2,341,000""","""2,336,000""","""2,333,000""","""2,330,000""","""2,328,000""","""2,321,000""","""2,309,000""","""2,299,000""","""2,294,000""","""2,294,000""","""2,295,000""","""2,297,000""","""2,297,000""","""2,295,000""","""2,296,000""","""2,291,000""","""2,286,000""","""2,282,000""","""2,278,000""","""2,274,000""","""2,270,000""","""2,268,000""","""2,267,000""","""2,455,000""","""2,449,000""","""2,444,000""","""2,441,000""","""2,437,000""","""2,433,000""","""2,428,000""","""2,425,000""","""2,422,000""","""2,418,000""","""2,413,000""","""2,405,000""","""2,397,000""","""2,361,000""","""2,351,000""","""2,332,000""","""2,307,000""","""2,288,000""","""2,265,000""","""2,253,000""","""2,244,000""","""2,234,000""","""2,224,000""","""2,226,000""","""2,224,000""","""2,267,000""","""2,282,000""","""2,291,000""","""2,302,000""","""2,320,000""","""2,457,000""","""2,485,000""","""2,492,000""","""2,494,000""","""2,495,000""","""2,506,000""","""2,585,000""","""2,619,000""","""2,656,000""","""2,696,000""","""2,735,000""","""2,770,000""","""2,820,000""","""3,661,000""","""3,714,000""","""3,753,000""","""3,792,000""","""3,816,000""","""3,827,000""","""3,827,000""","""3,826,000""","""3,825,000""","""3,816,000""","""3,794,000""","""3,785,000""","""3,779,000""","""3,752,000""","""3,734,000""","""3,709,000""","""3,655,000""","""3,546,000""","""3,480,000""","""3,422,000""","""3,378,000""","""3,358,000""","""3,336,000""","""3,345,000""","""3,356,000""","""3,369,000""","""3,388,000""","""3,407,000""","""3,415,000""","""3,430,000""","""3,476,000""","""3,465,000""","""3,458,000""","""3,455,000""","""3,449,000""","""3,444,000""","""3,442,805""","""3,454,371""","""3,460,192""","""3,470,915""","""3,479,482""","""3,477,724""","""3,462,683""","""3,470,796""","""3,469,651""","""3,546,348""","""3,548,261""","""3,562,610""","""3,583,631""","""3,603,922""","""3,628,071""","""3,637,620""","""3,645,176"""
174,충북,청주시,청원구,청원구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""1,856,000""","""1,857,000""","""1,862,000""","""1,867,000""","""1,877,000""","""1,887,000""","""1,894,000""","""1,901,000""","""1,907,000""","""1,909,000""","""1,908,000""","""1,909,000""","""1,978,000""","""1,990,000""","""1,992,000""","""1,992,000""","""1,990,000""","""1,989,000""","""1,989,000""","""1,989,000""","""1,987,000""","""1,983,000""","""1,981,000""","""1,979,000""","""1,976,000""","""1,976,000""","""2,142,000""","""2,133,000""","""2,128,000""","""2,122,000""","""2,119,000""","""2,115,000""","""2,108,000""","""2,100,000""","""2,095,000""","""2,087,000""","""2,083,000""","""2,079,000""","""2,075,000""","""2,071,000""","""2,067,000""","""2,172,000""","""2,160,000""","""2,148,000""","""2,139,000""","""2,120,000""","""2,104,000""","""2,087,000""","""2,076,000""","""2,071,000""","""2,067,000""","""2,056,000""","""2,048,000""","""2,037,000""","""2,167,000""","""2,162,000""","""2,160,000""","""2,146,000""","""2,131,000""","""2,107,000""","""2,101,000""","""2,101,000""","""2,098,000""","""2,087,000""","""2,082,000""","""2,087,000""","""2,176,000""","""2,182,000""","""2,187,000""","""2,193,000""","""2,206,000""","""2,351,000""","""2,396,000""","""2,402,000""","""2,404,000""","""2,402,000""","""2,408,000""","""2,436,000""","""2,456,000""","""2,493,000""","""2,537,000""","""2,574,000""","""2,594,000""","""2,640,000""","""2,991,000""","""3,011,000""","""3,032,000""","""3,077,000""","""3,101,000""","""3,108,000""","""3,110,000""","""3,108,000""","""3,084,000""","""3,077,000""","""3,064,000""","""3,056,000""","""3,051,000""","""3,031,000""","""3,007,000""","""2,958,000""","""2,900,000""","""2,831,000""","""2,787,000""","""2,727,000""","""2,700,000""","""2,702,000""","""2,711,000""","""2,720,000""","""2,727,000""","""2,727,000""","""2,741,000""","""2,760,000""","""2,772,000""","""2,778,000""","""2,777,000""","""2,769,000""","""2,765,000""","""2,762,000""","""2,760,000""","""2,762,000""","""2,762,263""","""2,766,396""","""2,764,138""","""2,763,270""","""2,760,579""","""2,755,065""","""2,750,479""","""2,747,041""","""2,742,846""","""2,807,811""","""2,806,776""","""2,810,127""","""2,809,060""","""2,808,432""","""2,813,989""","""2,818,080""","""2,833,406"""
175,충북,충주시,충주시,충주시,"""1,555,000""","""1,559,000""","""1,561,000""","""1,569,000""","""1,576,000""","""1,578,000""","""1,582,000""","""1,585,000""","""1,587,000""","""1,590,000""","""1,594,000""","""1,598,000""","""1,603,000""","""1,608,000""","""1,611,000""","""1,613,000""","""1,614,000""","""1,618,000""","""1,619,000""","""1,620,000""","""1,619,000""","""1,621,000""","""1,621,000""","""1,625,000""","""1,628,000""","""1,628,000""","""1,630,000""","""1,628,000""","""1,627,000""","""1,628,000""","""1,628,000""","""1,627,000""","""1,628,000""","""1,630,000""","""1,635,000""","""1,636,000""","""1,641,000""","""1,645,000""","""1,658,000""","""1,662,000""","""1,673,000""","""1,681,000""","""1,675,000""","""1,676,000""","""1,676,000""","""1,675,000""","""1,674,000""","""1,674,000""","""1,674,000""","""1,676,000""","""1,675,000""","""1,677,000""","""1,678,000""","""1,679,000""","""1,679,000""","""1,679,000""","""1,679,000""","""1,677,000""","""1,677,000""","""1,677,000""","""1,676,000""","""1,675,000""","""1,673,000""","""1,671,000""","""1,670,000""","""1,667,000""","""1,664,000""","""1,665,000""","""1,661,000""","""1,657,000""","""1,654,000""","""1,893,000""","""1,889,000""","""1,883,000""","""1,878,000""","""1,868,000""","""1,851,000""","""1,833,000""","""1,807,000""","""1,778,000""","""1,759,000""","""1,725,000""","""1,705,000""","""1,684,000""","""1,788,000""","""1,781,000""","""1,769,000""","""1,755,000""","""1,739,000""","""1,722,000""","""1,716,000""","""1,697,000""","""1,686,000""","""1,678,000""","""1,666,000""","""1,682,000""","""1,765,000""","""1,758,000""","""1,760,000""","""1,758,000""","""1,763,000""","""1,794,000""","""1,816,000""","""1,826,000""","""1,836,000""","""1,846,000""","""1,870,000""","""1,892,000""","""1,912,000""","""1,930,000""","""1,941,000""","""1,956,000""","""1,978,000""","""2,003,000""","""2,425,000""","""2,474,000""","""2,534,000""","""2,611,000""","""2,658,000""","""2,668,000""","""2,681,000""","""2,690,000""","""2,697,000""","""2,702,000""","""2,715,000""","""2,719,000""","""2,719,000""","""2,713,000""","""2,703,000""","""2,679,000""","""2,661,000""","""2,621,000""","""2,588,000""","""2,539,000""","""2,502,000""","""2,484,000""","""2,468,000""","""2,466,000""","""2,469,000""","""2,473,000""","""2,487,000""","""2,503,000""","""2,499,000""","""2,500,000""","""2,476,000""","""2,473,000""","""2,473,000""","""2,473,000""","""2,471,000""","""2,471,000""","""2,469,740""","""2,475,016""","""2,482,382""","""2,482,771""","""2,482,327""","""2,481,398""","""2,482,337""","""2,479,930""","""2,478,483""","""2,502,875""","""2,500,088""","""2,496,727""","""2,494,120""","""2,489,005""","""2,489,519""","""2,486,395""","""2,486,631"""
176,충북,제천시,제천시,제천시,"""1,250,000""","""1,268,000""","""1,296,000""","""1,313,000""","""1,343,000""","""1,343,000""","""1,349,000""","""1,362,000""","""1,363,000""","""1,370,000""","""1,389,000""","""1,402,000""","""1,409,000""","""1,406,000""","""1,404,000""","""1,407,000""","""1,413,000""","""1,415,000""","""1,420,000""","""1,425,000""","""1,427,000""","""1,431,000""","""1,436,000""","""1,440,000""","""1,471,000""","""1,470,000""","""1,471,000""","""1,470,000""","""1,470,000""","""1,469,000""","""1,471,000""","""1,479,000""","""1,481,000""","""1,487,000""","""1,493,000""","""1,493,000""","""1,494,000""","""1,505,000""","""1,512,000""","""1,511,000""","""1,513,000""","""1,514,000""","""1,558,000""","""1,571,000""","""1,581,000""","""1,589,000""","""1,593,000""","""1,598,000""","""1,598,000""","""1,599,000""","""1,598,000""","""1,599,000""","""1,600,000""","""1,599,000""","""1,599,000""","""1,598,000""","""1,598,000""","""1,597,000""","""1,597,000""","""1,597,000""","""1,596,000""","""1,596,000""","""1,596,000""","""1,594,000""","""1,590,000""","""1,588,000""","""1,578,000""","""1,574,000""","""1,566,000""","""1,560,000""","""1,553,000""","""1,580,000""","""1,574,000""","""1,569,000""","""1,566,000""","""1,561,000""","""1,552,000""","""1,549,000""","""1,545,000""","""1,540,000""","""1,533,000""","""1,526,000""","""1,520,000""","""1,516,000""","""1,662,000""","""1,657,000""","""1,654,000""","""1,651,000""","""1,638,000""","""1,626,000""","""1,606,000""","""1,599,000""","""1,597,000""","""1,590,000""","""1,582,000""","""1,580,000""","""1,606,000""","""1,605,000""","""1,605,000""","""1,599,000""","""1,593,000""","""1,589,000""","""1,586,000""","""1,585,000""","""1,585,000""","""1,585,000""","""1,588,000""","""1,593,000""","""1,599,000""","""1,608,000""","""1,617,000""","""1,627,000""","""1,645,000""","""1,693,000""","""2,008,000""","""2,038,000""","""2,064,000""","""2,120,000""","""2,166,000""","""2,186,000""","""2,199,000""","""2,203,000""","""2,203,000""","""2,211,000""","""2,217,000""","""2,225,000""","""2,234,000""","""2,238,000""","""2,240,000""","""2,240,000""","""2,237,000""","""2,227,000""","""2,220,000""","""2,216,000""","""2,209,000""","""2,203,000""","""2,201,000""","""2,201,000""","""2,204,000""","""2,204,000""","""2,210,000""","""2,221,000""","""2,223,000""","""2,228,000""","""2,224,000""","""2,221,000""","""2,218,000""","""2,218,000""","""2,217,000""","""2,219,000""","""2,222,252""","""2,221,260""","""2,228,422""","""2,237,962""","""2,231,231""","""2,229,794""","""2,231,643""","""2,229,054""","""2,229,175""","""2,252,450""","""2,257,418""","""2,261,486""","""2,266,144""","""2,267,731""","""2,261,030""","""2,258,638""","""2,255,632"""
177,충북,(구)청원군,(구)청원군,(구)청원군,"""1,780,000""","""1,780,000""","""1,789,000""","""1,792,000""","""1,792,000""","""1,794,000""","""1,795,000""","""1,794,000""","""1,791,000""","""1,790,000""","""1,788,000""","""1,849,000""","""1,853,000""","""1,853,000""","""1,853,000""","""1,856,000""","""1,858,000""","""1,864,000""","""1,866,000""","""1,870,000""","""1,873,000""","""1,874,000""","""1,879,000""","""1,881,000""","""1,947,000""","""1,954,000""","""1,955,000""","""1,957,000""","""1,960,000""","""1,967,000""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,충북,음성군,음성군,음성군,"""1,184,000""","""1,199,000""","""1,212,000""","""1,233,000""","""1,243,000""","""1,252,000""","""1,261,000""","""1,263,000""","""1,255,000""","""1,252,000""","""1,245,000""","""1,241,000""","""1,244,000""","""1,246,000""","""1,247,000""","""1,248,000""","""1,250,000""","""1,252,000""","""1,255,000""","""1,256,000""","""1,258,000""","""1,259,000""","""1,261,000""","""1,265,000""","""1,268,000""","""1,269,000""","""1,270,000""","""1,269,000""","""1,276,000""","""1,285,000""","""1,286,000""","""1,284,000""","""1,286,000""","""1,296,000""","""1,301,000""","""1,310,000""","""1,311,000""","""1,317,000""","""1,335,000""","""1,346,000""","""1,345,000""","""1,339,000""","""1,433,000""","""1,439,000""","""1,442,000""","""1,442,000""","""1,442,000""","""1,443,000""","""1,445,000""","""1,449,000""","""1,450,000""","""1,453,000""","""1,454,000""","""1,453,000""","""1,451,000""","""1,450,000""","""1,466,000""","""1,466,000""","""1,465,000""","""1,464,000""","""1,463,000""","""1,461,000""","""1,460,000""","""1,458,000""","""1,455,000""","""1,452,000""","""1,451,000""","""1,449,000""","""1,448,000""","""1,450,000""","""1,448,000""","""1,547,000""","""1,542,000""","""1,540,000""","""1,531,000""","""1,527,000""","""1,518,000""","""1,515,000""","""1,509,000""","""1,490,000""","""1,480,000""","""1,478,000""","""1,464,000""","""1,448,000""","""1,651,000""","""1,646,000""","""1,639,000""","""1,633,000""","""1,632,000""","""1,627,000""","""1,621,000""","""1,616,000""","""1,618,000""","""1,618,000""","""1,621,000""","""1,615,000""","""1,656,000""","""1,637,000""","""1,632,000""","""1,622,000""","""1,614,000""","""1,609,000""","""1,607,000""","""1,608,000""","""1,611,000""","""1,614,000""","""1,623,000""","""1,628,000""","""1,632,000""","""1,653,000""","""1,672,000""","""1,704,000""","""1,732,000""","""1,782,000""","""2,033,000""","""2,053,000""","""2,063,000""","""2,077,000""","""2,096,000""","""2,101,000""","""2,104,000""","""2,107,000""","""2,108,000""","""2,108,000""","""2,109,000""","""2,113,000""","""2,113,000""","""2,106,000""","""2,100,000""","""2,091,000""","""2,082,000""","""2,066,000""","""2,056,000""","""2,038,000""","""2,030,000""","""2,016,000""","""2,011,000""","""2,005,000""","""2,002,000""","""1,998,000""","""1,994,000""","""1,993,000""","""1,986,000""","""1,983,000""","""2,016,000""","""2,003,000""","""1,988,000""","""1,968,000""","""1,965,000""","""1,970,000""","""1,976,140""","""1,976,484""","""1,971,160""","""1,962,075""","""1,954,673""","""1,950,273""","""1,946,288""","""1,945,623""","""1,930,197""","""1,904,130""","""1,899,410""","""1,894,874""","""1,890,382""","""1,877,081""","""1,874,063""","""1,872,646""","""1,862,696"""
179,충남,충남,충남,충남,"""1,754,000""","""1,758,000""","""1,771,000""","""1,779,000""","""1,786,000""","""1,790,000""","""1,796,000""","""1,805,000""","""1,813,000""","""1,821,000""","""1,828,000""","""1,848,000""","""1,856,000""","""1,859,000""","""1,863,000""","""1,867,000""","""1,875,000""","""1,880,000""","""1,884,000""","""1,886,000""","""1,889,000""","""1,901,000""","""1,917,000""","""1,929,000""","""1,970,000""","""1,976,000""","""1,987,000""","""1,997,000""","""2,003,000""","""2,011,000""","""2,019,000""","""2,024,000""","""2,027,000""","""2,038,000""","""2,045,000""","""2,050,000""","""2,050,000""","""2,052,000""","""2,055,000""","""2,060,000""","""2,063,000""","""2,063,000""","""2,062,000""","""2,062,000""","""2,062,000""","""2,060,000""","""2,061,000""","""2,057,000""","""2,053,000""","""2,046,000""","""2,041,000""","""2,033,000""","""2,026,000""","""2,020,000""","""2,013,000""","""2,005,000""","""1,998,000""","""1,993,000""","""1,985,000""","""1,981,000""","""1,977,000""","""1,972,000""","""1,968,000""","""1,960,000""","""1,954,000""","""1,947,000""","""1,945,000""","""1,940,000""","""1,936,000""","""1,934,000""","""1,928,000""","""2,056,000""","""2,051,000""","""2,043,000""","""2,037,000""","""2,028,000""","""2,019,000""","""2,012,000""","""2,005,000""","""1,996,000""","""1,992,000""","""1,985,000""","""1,981,000""","""1,974,000""","""2,207,000""","""2,201,000""","""2,192,000""","""2,184,000""","""2,178,000""","""2,173,000""","""2,170,000""","""2,167,000""","""2,164,000""","""2,165,000""","""2,169,000""","""2,175,000""","""2,209,000""","""2,216,000""","""2,220,000""","""2,222,000""","""2,224,000""","""2,231,000""","""2,270,000""","""2,305,000""","""2,332,000""","""2,348,000""","""2,371,000""","""2,408,000""","""2,440,000""","""2,470,000""","""2,497,000""","""2,529,000""","""2,555,000""","""2,587,000""","""2,655,000""","""2,686,000""","""2,714,000""","""2,751,000""","""2,777,000""","""2,793,000""","""2,799,000""","""2,800,000""","""2,798,000""","""2,792,000""","""2,784,000""","""2,778,000""","""2,773,000""","""2,761,000""","""2,745,000""","""2,719,000""","""2,690,000""","""2,651,000""","""2,604,000""","""2,570,000""","""2,540,000""","""2,523,000""","""2,514,000""","""2,511,000""","""2,511,000""","""2,514,000""","""2,518,000""","""2,521,000""","""2,523,000""","""2,520,000""","""2,597,000""","""2,587,000""","""2,580,000""","""2,574,000""","""2,574,000""","""2,573,000""","""2,574,848""","""2,574,460""","""2,575,017""","""2,575,018""","""2,573,939""","""2,572,718""","""2,569,443""","""2,566,536""","""2,561,593""","""2,635,586""","""2,632,025""","""2,629,844""","""2,629,923""","""2,626,528""","""2,624,143""","""2,622,979""","""2,622,339"""
180,충남,천안시,천안시,천안시,"""1,939,000""","""1,944,000""","""1,963,000""","""1,976,000""","""1,984,000""","""1,991,000""","""1,998,000""","""2,012,000""","""2,025,000""","""2,034,000""","""2,042,000""","""2,068,000""","""2,082,000""","""2,086,000""","""2,092,000""","""2,097,000""","""2,107,000""","""2,115,000""","""2,122,000""","""2,126,000""","""2,133,000""","""2,149,000""","""2,176,000""","""2,194,000""","""2,236,000""","""2,243,000""","""2,260,000""","""2,279,000""","""2,288,000""","""2,302,000""","""2,318,000""","""2,326,000""","""2,330,000""","""2,349,000""","""2,359,000""","""2,367,000""","""2,373,000""","""2,375,000""","""2,377,000""","""2,386,000""","""2,389,000""","""2,385,000""","""2,381,000""","""2,381,000""","""2,378,000""","""2,371,000""","""2,367,000""","""2,354,000""","""2,346,000""","""2,333,000""","""2,323,000""","""2,310,000""","""2,299,000""","""2,288,000""","""2,277,000""","""2,265,000""","""2,260,000""","""2,253,000""","""2,239,000""","""2,233,000""","""2,227,000""","""2,218,000""","""2,211,000""","""2,198,000""","""2,191,000""","""2,180,000""","""2,175,000""","""2,170,000""","""2,166,000""","""2,163,000""","""2,152,000""","""2,280,000""","""2,278,000""","""2,268,000""","""2,261,000""","""2,251,000""","""2,243,000""","""2,239,000""","""2,231,000""","""2,220,000""","""2,215,000""","""2,211,000""","""2,208,000""","""2,200,000""","""2,547,000""","""2,541,000""","""2,535,000""","""2,529,000""","""2,523,000""","""2,519,000""","""2,518,000""","""2,513,000""","""2,510,000""","""2,516,000""","""2,528,000""","""2,545,000""","""2,593,000""","""2,609,000""","""2,620,000""","""2,629,000""","""2,635,000""","""2,650,000""","""2,723,000""","""2,782,000""","""2,830,000""","""2,856,000""","""2,899,000""","""2,967,000""","""3,005,000""","""3,043,000""","""3,077,000""","""3,120,000""","""3,152,000""","""3,188,000""","""3,272,000""","""3,316,000""","""3,356,000""","""3,407,000""","""3,435,000""","""3,448,000""","""3,451,000""","""3,447,000""","""3,436,000""","""3,420,000""","""3,400,000""","""3,386,000""","""3,379,000""","""3,363,000""","""3,337,000""","""3,290,000""","""3,237,000""","""3,172,000""","""3,130,000""","""3,090,000""","""3,071,000""","""3,063,000""","""3,060,000""","""3,070,000""","""3,083,000""","""3,100,000""","""3,117,000""","""3,129,000""","""3,140,000""","""3,137,000""","""3,173,000""","""3,158,000""","""3,146,000""","""3,137,000""","""3,138,000""","""3,134,000""","""3,137,291""","""3,133,954""","""3,133,962""","""3,130,769""","""3,128,867""","""3,122,941""","""3,114,358""","""3,109,198""","""3,095,234""","""3,167,132""","""3,157,470""","""3,153,135""","""3,150,021""","""3,140,426""","""3,132,974""","""3,128,663""","""3,123,679"""
181,충남,천안시,동남구,동남구,"""1,823,000""","""1,824,000""","""1,825,000""","""1,832,000""","""1,844,000""","""1,850,000""","""1,855,000""","""1,869,000""","""1,883,000""","""1,897,000""","""1,913,000""","""1,936,000""","""1,953,000""","""1,956,000""","""1,965,000""","""1,973,000""","""1,989,000""","""1,996,000""","""2,008,000""","""2,011,000""","""2,018,000""","""2,038,000""","""2,069,000""","""2,079,000""","""2,098,000""","""2,104,000""","""2,111,000""","""2,130,000""","""2,136,000""","""2,147,000""","""2,171,000""","""2,182,000""","""2,197,000""","""2,220,000""","""2,233,000""","""2,236,000""","""2,239,000""","""2,239,000""","""2,240,000""","""2,247,000""","""2,254,000""","""2,251,000""","""2,249,000""","""2,247,000""","""2,245,000""","""2,245,000""","""2,240,000""","""2,221,000""","""2,212,000""","""2,191,000""","""2,178,000""","""2,167,000""","""2,151,000""","""2,135,000""","""2,119,000""","""2,112,000""","""2,112,000""","""2,110,000""","""2,106,000""","""2,101,000""","""2,095,000""","""2,087,000""","""2,082,000""","""2,069,000""","""2,057,000""","""2,051,000""","""2,051,000""","""2,053,000""","""2,045,000""","""2,044,000""","""2,031,000""","""2,065,000""","""2,070,000""","""2,061,000""","""2,041,000""","""2,027,000""","""2,014,000""","""2,004,000""","""1,993,000""","""1,979,000""","""1,973,000""","""1,970,000""","""1,965,000""","""1,951,000""","""2,020,000""","""2,012,000""","""2,005,000""","""1,999,000""","""1,990,000""","""1,989,000""","""1,986,000""","""1,976,000""","""1,960,000""","""1,955,000""","""1,949,000""","""1,949,000""","""1,990,000""","""1,991,000""","""1,991,000""","""1,994,000""","""1,995,000""","""2,004,000""","""2,033,000""","""2,054,000""","""2,075,000""","""2,092,000""","""2,112,000""","""2,157,000""","""2,183,000""","""2,205,000""","""2,225,000""","""2,254,000""","""2,281,000""","""2,319,000""","""2,740,000""","""2,766,000""","""2,800,000""","""2,833,000""","""2,853,000""","""2,867,000""","""2,871,000""","""2,871,000""","""2,873,000""","""2,869,000""","""2,863,000""","""2,853,000""","""2,851,000""","""2,840,000""","""2,826,000""","""2,800,000""","""2,766,000""","""2,726,000""","""2,687,000""","""2,657,000""","""2,636,000""","""2,628,000""","""2,626,000""","""2,622,000""","""2,628,000""","""2,639,000""","""2,655,000""","""2,666,000""","""2,674,000""","""2,668,000""","""2,729,000""","""2,713,000""","""2,696,000""","""2,687,000""","""2,688,000""","""2,687,000""","""2,686,905""","""2,684,290""","""2,682,531""","""2,683,003""","""2,680,427""","""2,676,245""","""2,666,903""","""2,662,118""","""2,651,819""","""2,741,283""","""2,731,054""","""2,722,792""","""2,720,216""","""2,713,323""","""2,704,620""","""2,699,394""","""2,697,138"""
